"STATISTIC","Statistic Label","TLIST(A1)","Year","C03788V04538","County","C02665V03225","NACE Rev 2 Economic Sector","UNIT","VALUE"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","H","Transportation and storage (H)","Euro","39458"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","I","Accommodation and food service activities (I)","Euro","19501"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","J","Information and communication (J)","Euro","43183"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","M","Professional, scientific and technical activities (M)","Euro","41355"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","N","Administrative and support service activities (N)","Euro","32728"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","O","Public administration and defence; compulsory social security (O)","Euro","47403"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","P","Education (P)","Euro","49324"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Q","Human health and social work activities (Q)","Euro","36207"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Y0900","Industry (B to E)","Euro","47173"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Y3500","Financial, insurance and real estate activities (K,L)","Euro","45827"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23569"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","-","All NACE economic sectors","Euro","34461"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","F","Construction (F)","Euro","32402"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","22100"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","H","Transportation and storage (H)","Euro","32205"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","I","Accommodation and food service activities (I)","Euro","18235"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","J","Information and communication (J)","Euro","41368"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","M","Professional, scientific and technical activities (M)","Euro","29372"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","N","Administrative and support service activities (N)","Euro","25609"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","O","Public administration and defence; compulsory social security (O)","Euro","43889"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","P","Education (P)","Euro","48900"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Q","Human health and social work activities (Q)","Euro","33830"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Y0900","Industry (B to E)","Euro","37526"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Y3500","Financial, insurance and real estate activities (K,L)","Euro","39232"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","20956"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","-","All NACE economic sectors","Euro","37253"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","F","Construction (F)","Euro","33886"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26103"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","H","Transportation and storage (H)","Euro","38496"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","I","Accommodation and food service activities (I)","Euro","18405"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","J","Information and communication (J)","Euro","50618"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","M","Professional, scientific and technical activities (M)","Euro","35064"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","N","Administrative and support service activities (N)","Euro","27117"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","O","Public administration and defence; compulsory social security (O)","Euro","49320"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","P","Education (P)","Euro","47180"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Q","Human health and social work activities (Q)","Euro","36955"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Y0900","Industry (B to E)","Euro","43170"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Y3500","Financial, insurance and real estate activities (K,L)","Euro","42049"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-143e-13a3-e055-000000000001","Co. Laois","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23270"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","-","All NACE economic sectors","Euro","41083"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","F","Construction (F)","Euro","38875"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","31125"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","H","Transportation and storage (H)","Euro","43817"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","I","Accommodation and food service activities (I)","Euro","20603"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","J","Information and communication (J)","Euro","60681"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","M","Professional, scientific and technical activities (M)","Euro","43585"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","N","Administrative and support service activities (N)","Euro","33968"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","O","Public administration and defence; compulsory social security (O)","Euro","50094"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","P","Education (P)","Euro","48476"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Q","Human health and social work activities (Q)","Euro","37240"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Y0900","Industry (B to E)","Euro","47734"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Y3500","Financial, insurance and real estate activities (K,L)","Euro","51849"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","28187"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","-","All NACE economic sectors","Euro","32502"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","F","Construction (F)","Euro","31210"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","22114"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","H","Transportation and storage (H)","Euro","29376"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","I","Accommodation and food service activities (I)","Euro","17835"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","J","Information and communication (J)","Euro","43768"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","M","Professional, scientific and technical activities (M)","Euro","31670"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","N","Administrative and support service activities (N)","Euro","21782"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","O","Public administration and defence; compulsory social security (O)","Euro","45591"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","P","Education (P)","Euro","48850"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Q","Human health and social work activities (Q)","Euro","34313"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Y0900","Industry (B to E)","Euro","32015"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Y3500","Financial, insurance and real estate activities (K,L)","Euro","41589"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","22349"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","-","All NACE economic sectors","Euro","34117"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","F","Construction (F)","Euro","34915"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","23817"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","H","Transportation and storage (H)","Euro","34590"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","I","Accommodation and food service activities (I)","Euro","18130"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","J","Information and communication (J)","Euro","41828"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","M","Professional, scientific and technical activities (M)","Euro","36724"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","N","Administrative and support service activities (N)","Euro","25239"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","O","Public administration and defence; compulsory social security (O)","Euro","42354"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","P","Education (P)","Euro","48964"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Q","Human health and social work activities (Q)","Euro","33776"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Y0900","Industry (B to E)","Euro","38226"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Y3500","Financial, insurance and real estate activities (K,L)","Euro","43901"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","21383"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","-","All NACE economic sectors","Euro","35380"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","F","Construction (F)","Euro","34395"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","25071"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","H","Transportation and storage (H)","Euro","33920"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","I","Accommodation and food service activities (I)","Euro","17765"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","J","Information and communication (J)","Euro","45707"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","M","Professional, scientific and technical activities (M)","Euro","35188"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","N","Administrative and support service activities (N)","Euro","26502"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","O","Public administration and defence; compulsory social security (O)","Euro","44811"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","P","Education (P)","Euro","47778"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Q","Human health and social work activities (Q)","Euro","36355"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Y0900","Industry (B to E)","Euro","39046"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Y3500","Financial, insurance and real estate activities (K,L)","Euro","41697"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","21715"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","-","All NACE economic sectors","Euro","35515"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","F","Construction (F)","Euro","31742"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","23732"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","H","Transportation and storage (H)","Euro","35809"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","I","Accommodation and food service activities (I)","Euro","17034"
"DEA08C01","Mean Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","J","Information and communication (J)","Euro","46361"
